,longitude,latitude
3053,-2.2336019,53.4972135
8759,-2.2354549,53.487329
2545,-2.2368327,53.4886413
13010,-2.2353157,53.4887804
3142,-2.2377099,53.489345
11470,-2.2377157,53.4893581
12476,-2.2361285,53.4938874
12475,-2.2370397,53.4942075
12480,-2.2356822,53.494313
12477,-2.2362834,53.4947089
12482,-2.2368682,53.4960086
3945,-2.2376962,53.4965726
3946,-2.2373862,53.4967976
3058,-2.2366269,53.4970187
3072,-2.2361876,53.4970347
3066,-2.2359086,53.4971081
527,-2.2370128,53.4971137
3064,-2.2358013,53.4971242
3073,-2.2355814,53.4972486
3059,-2.2354419,53.4973507
5488,-2.2353829,53.4973619
7169,-2.2421686,53.4868893
7170,-2.2422641,53.4869788
7135,-2.2423254,53.4870401
7164,-2.2427953,53.4871044
4307,-2.242463,53.4871144
7168,-2.2425099,53.487241
7167,-2.2425648,53.4872921
7166,-2.2424052,53.4873272
7165,-2.2424267,53.4873432
7136,-2.2424441,53.4873932
7139,-2.242662,53.4874598
7137,-2.2428914,53.487577
7138,-2.24293,53.4877194
7175,-2.2424109,53.4878511
7186,-2.2428793,53.4886392
7173,-2.2430792,53.4890256
7174,-2.2420672,53.4896882
11880,-2.2418669,53.4902042
11878,-2.241667,53.4906643
11879,-2.2415932,53.4907676
7196,-2.2401555,53.4861615
13108,-2.239045,53.488694
11374,-2.2381372,53.4887302
10963,-2.2386781,53.4902563
13246,-2.238755,53.490366
7517,-2.2386961,53.4909197
8949,-2.2382859,53.491042
13556,-2.2379375,53.4916053
12370,-2.2402305,53.4921988
12391,-2.2383925,53.4923347
12369,-2.2407092,53.4908497
11861,-2.2410265,53.4918726
11860,-2.2407707,53.4920721
11859,-2.2405557,53.4924526
11858,-2.2405276,53.4925029
11857,-2.2432423,53.4930094
12359,-2.2425121,53.4934361
12407,-2.2421913,53.4940206
12408,-2.2425949,53.49409
12406,-2.2421054,53.494157
11843,-2.2467576,53.4890653
9247,-2.2438958,53.4901902
11853,-2.245242,53.4904848
11851,-2.2467009,53.4905493
11856,-2.2452626,53.4914119
2618,-2.2454192,53.4945623
12435,-2.2439062,53.4953381
12434,-2.2449044,53.495578
12433,-2.2445601,53.4960175
12432,-2.2458615,53.4961336
12385,-2.2398769,53.4927795
12360,-2.240221,53.4930208
12390,-2.2385214,53.4930748
12361,-2.2400451,53.4932978
12362,-2.2400118,53.4933668
12392,-2.2393442,53.4936859
12393,-2.2392818,53.4937986
12394,-2.2392417,53.4938541
12395,-2.239184,53.493959
12396,-2.2390838,53.4941304
3944,-2.2396057,53.4941625
12397,-2.2390576,53.4941758
12464,-2.2394088,53.4944225
12463,-2.2397972,53.4945004
12465,-2.2393729,53.4945045
12466,-2.2393393,53.4945625
12467,-2.2393078,53.4946151
12462,-2.2391506,53.4946461
12470,-2.2386787,53.494857
12471,-2.2386281,53.4949573
12472,-2.238561,53.4950713
12468,-2.239174,53.4951626
12473,-2.2384052,53.4953326
12469,-2.2390252,53.4954161
12461,-2.2398765,53.4954829
12486,-2.2387061,53.4956737
12460,-2.2400481,53.4956864
12483,-2.2381287,53.4957173
12488,-2.2397512,53.4958362
12489,-2.2393875,53.4959278
12409,-2.2420559,53.4947811
12446,-2.2422697,53.4952363
12452,-2.2406387,53.4958075
12451,-2.2407484,53.4958322
12450,-2.2408365,53.4958495
12449,-2.2409224,53.495869
12448,-2.2411053,53.4959036
12447,-2.241263,53.4959323
12490,-2.2415869,53.4961992
12491,-2.2417137,53.4962234
12441,-2.2434615,53.4963881
12442,-2.2435632,53.4964147
12443,-2.2436741,53.4964376
12444,-2.2437669,53.4964586
12415,-2.2460269,53.4964627
12445,-2.2438816,53.4964816
12416,-2.2459576,53.496568
12417,-2.2459337,53.4966133
12418,-2.2459073,53.49666
12426,-2.2457743,53.4968458
748,-2.1930125,53.4883007
747,-2.1921218,53.488399
749,-2.1932494,53.4884682
746,-2.1914412,53.4887807
5206,-2.2081251,53.4897736
467,-2.1981151,53.4906379
7554,-2.1952574,53.4911465
13049,-2.1979343,53.5005779
13048,-2.1981407,53.5007153
13047,-2.1982378,53.500894
500,-2.2208846,53.4948298
498,-2.2183302,53.495237
13509,-2.2116725,53.4955729
3814,-2.2190502,53.5024732
4720,-2.217056,53.5040555
9623,-2.2175946,53.5065983
8800,-2.2118837,53.5112386
9105,-2.210741,53.5117411
8799,-2.211374,53.5124779
8794,-2.2118515,53.51258
3913,-2.2223685,53.4901709
495,-2.2232127,53.4923549
503,-2.2252175,53.4926065
502,-2.2232681,53.4938059
501,-2.2227921,53.495125
499,-2.2217584,53.495233
4756,-2.225562,53.5061702
321,-2.1914305,53.5018851
2485,-2.1919975,53.5081851
5453,-2.1967313,53.5105476
2835,-2.2044217,53.5119781
2450,-2.1989147,53.5139973
8793,-2.2121009,53.5126422
8792,-2.2130156,53.5126661
641,-2.2131442,53.5128512
8797,-2.2115296,53.5129636
8796,-2.2116034,53.5129867
8795,-2.2116959,53.5130035
8798,-2.2118099,53.513025
3107,-2.213652,53.5135562
1432,-2.2128497,53.5140426
3057,-2.2343369,53.4972167
3060,-2.2344602,53.4972391
3068,-2.2345622,53.4972646
3070,-2.2346855,53.4972869
5490,-2.2335443,53.4973204
3065,-2.2349162,53.4973284
5491,-2.2335058,53.4973917
3071,-2.2352059,53.4973953
5487,-2.2334482,53.4974986
3054,-2.2332479,53.4978069
3061,-2.236885,53.4975516
3069,-2.2368206,53.4976473
3062,-2.2367401,53.4978134
3067,-2.2367026,53.4978899
3063,-2.2366006,53.4981485
5497,-2.2368402,53.4992332
12131,-2.2359002,53.5009017
12130,-2.236045,53.5025577
4869,-2.2363922,53.5115188
4870,-2.2363667,53.5115754
446,-2.229055,53.486669
448,-2.228146,53.4868629
447,-2.2283732,53.4870092
504,-2.2303061,53.4893886
2926,-2.2277912,53.5065028
4871,-2.2362271,53.5116624
1433,-2.2353113,53.5117568
3056,-2.2331781,53.4979507
3055,-2.2330494,53.4981772
3024,-2.2347386,53.4991119
3019,-2.2337376,53.5031211
12436,-2.2427079,53.496241
12437,-2.2427742,53.496253
12438,-2.2428653,53.4962729
12439,-2.2429578,53.4962874
12440,-2.2431227,53.4963302
12493,-2.2431595,53.4967606
12494,-2.2429897,53.4970053
12495,-2.2429565,53.4970618
12497,-2.2425229,53.4980079
12496,-2.2429724,53.4982077
12425,-2.24585,53.4968583
12424,-2.2459123,53.4968729
12423,-2.2459789,53.4968827
12422,-2.2460572,53.496895
12421,-2.2461336,53.4969103
12419,-2.2464512,53.4969837
12420,-2.2467409,53.497068
12540,-2.2465043,53.4995029
12541,-2.2464838,53.4995457
12542,-2.246444,53.499598
12543,-2.2463998,53.4996919
11014,-2.2450894,53.5015829
13298,-2.2441909,53.5111557
696,-2.2434612,53.5120412
5589,-2.2445074,53.5135102
1437,-2.2460655,53.5138461
9750,-2.2466367,53.5140204
2423,-2.2466561,53.5143095
2334,-2.2467152,53.5143435
2335,-2.2436315,53.5144563
651,-2.2429275,53.5064517
13299,-2.2413638,53.5078618
2346,-2.2407743,53.5079377
13300,-2.2416025,53.507999
13301,-2.2417474,53.5080772
2347,-2.2411014,53.508123
2345,-2.2412476,53.5082172
3397,-2.2421945,53.5084138
9805,-2.2428971,53.5094751
10358,-2.2430959,53.5112037
12485,-2.2384408,53.4960673
12484,-2.2379495,53.4974649
2409,-2.2386149,53.4988139
2410,-2.2381607,53.4989171
694,-2.2432892,53.5147145
695,-2.242759,53.5125681
