,0
32127,0.27
32128,0.27
32129,0.08
32130,0.27
32131,0.27
32132,0.29
32133,0.29
32134,0.17
32135,0.29
32136,0.29
32137,0.0
32138,0.0
32139,0.17
32140,0.29
32141,0.27
32142,0.27
32143,0.02
32144,0.29
32145,0.08
32146,0.27
32147,0.29
32148,0.29
32149,0.29
32150,0.27
32151,0.29
32152,0.27
32153,0.27
32154,0.0
32155,0.27
32156,0.17
32157,0.29
32158,0.27
32159,0.29
32160,0.27
32161,0.14
32162,0.0
32163,0.0
32164,0.0
32165,0.29
32166,0.27
32167,0.29
32168,0.0
32169,0.27
32170,0.27
32171,0.17
32172,0.27
32173,0.14
32174,0.0
32175,0.0
32176,0.0
32177,0.27
32178,0.14
32179,0.0
32180,0.0
32181,0.0
32182,0.0
32183,0.0
32184,0.0
32185,0.29
32186,0.02
32187,0.29
32188,0.29
32189,0.02
32190,0.0
32191,0.29
32192,0.27
32193,0.29
32194,0.27
32195,0.29
32196,0.29
32197,0.29
32198,0.02
32199,0.29
32200,0.29
32201,0.29
32202,0.29
32203,0.27
32204,0.29
32205,0.08
32206,0.0
32207,0.27
32208,0.29
32209,0.27
32210,0.29
32211,0.27
32212,0.29
32213,0.29
32214,0.27
32215,0.27
32216,0.29
32217,0.29
32218,0.14
32219,0.27
32220,0.29
32221,0.0
32222,0.27
32223,0.27
32224,0.27
32225,0.29
32226,0.08
32227,0.27
32228,0.0
32229,0.27
32230,0.29
32231,0.29
32232,0.29
32233,0.29
32234,0.27
32235,0.29
32236,0.29
32237,0.27
32238,0.02
32239,0.27
32240,0.29
32241,0.27
32242,0.0
32243,0.0
32244,0.02
32245,0.0
32246,0.14
32247,0.0
32248,0.0
32249,0.0
32250,0.0
32251,0.0
32252,0.0
32253,0.0
32254,0.0
32255,0.0
32256,0.0
32257,0.29
32258,0.0
32259,0.0
32260,0.27
32261,0.0
32262,0.0
32263,0.0
32264,0.0
32265,0.0
32266,0.0
32267,0.0
32268,0.0
32269,0.0
32270,0.0
32271,0.0
32272,0.27
32273,0.0
32274,0.0
32275,0.0
32276,0.0
32277,0.29
32278,0.0
32279,0.14
32280,0.27
32281,0.27
32282,0.29
32283,0.29
32284,0.29
32285,0.27
32286,0.27
32287,0.29
32288,0.29
32289,0.0
32290,0.27
32291,0.14
32292,0.0
32293,0.0
32294,0.29
32295,0.0
32296,0.27
32297,0.14
32298,0.29
32299,0.29
32300,0.29
32301,0.27
32302,0.27
32303,0.0
32304,0.0
32305,0.29
32306,0.0
32307,0.0
32308,0.08
32309,0.29
32310,0.29
32311,0.27
32312,0.29
32313,0.29
32314,0.08
32315,0.27
32316,0.27
32317,0.0
32318,0.0
32319,0.14
32320,0.27
32321,0.0
32322,0.0
32323,0.0
32324,0.0
32325,0.14
32326,0.0
32327,0.0
32328,0.14
32329,0.27
32330,0.02
32331,0.27
32332,0.29
32333,0.27
32334,0.27
32335,0.29
32336,0.02
32337,0.29
32338,0.27
32339,0.0
32340,0.0
32341,0.14
32342,0.0
32343,0.0
32344,0.0
32345,0.14
32346,0.0
32347,0.0
32348,0.0
32349,0.0
32350,0.08
32351,0.0
32352,0.27
32353,0.27
32354,0.27
32355,0.27
32356,0.27
32357,0.0
32358,0.27
32359,0.27
32360,0.27
32361,0.29
32362,0.29
32363,0.27
32364,0.29
32365,0.29
32366,0.27
32367,0.27
32368,0.29
32369,0.29
32370,0.27
32371,0.29
32372,0.29
32373,0.27
32374,0.27
32375,0.29
32376,0.27
32377,0.08
32378,0.27
32379,0.27
32380,0.27
32381,0.14
32382,0.0
32383,0.14
32384,0.14
32385,0.14
32386,0.29
32387,0.27
32388,0.29
32389,0.08
32390,0.08
32391,0.27
32392,0.27
32393,0.27
32394,0.29
32395,0.27
32396,0.27
32397,0.17
32398,0.27
32399,0.02
32400,0.0
32401,0.0
32402,0.29
32403,0.29
32404,0.27
32405,0.29
32406,0.27
32407,0.17
32408,0.17
32409,0.08
32410,0.08
32411,0.29
32412,0.27
32413,0.29
32414,0.29
32415,0.17
32416,0.27
32417,0.27
32418,0.27
32419,0.14
32420,0.29
32421,0.02
32422,0.27
32423,0.27
32424,0.27
32425,0.29
32426,0.29
32427,0.29
32428,0.29
32429,0.27
32430,0.29
32431,0.29
32432,0.29
32433,0.29
32434,0.29
32435,0.29
32436,0.29
32437,0.27
32438,0.27
32439,0.27
32440,0.27
32441,0.29
32442,0.27
32443,0.29
32444,0.29
32445,0.14
32446,0.08
32447,0.08
32448,0.29
32449,0.29
32450,0.14
32451,0.27
32452,0.27
32453,0.08
32454,0.27
32455,0.27
32456,0.0
32457,0.0
32458,0.0
32459,0.0
32460,0.27
32461,0.27
32462,0.29
32463,0.27
32464,0.29
32465,0.14
32466,0.29
32467,0.14
32468,0.0
32469,0.0
32470,0.0
32471,0.0
32472,0.29
32473,0.0
32474,0.0
32475,0.0
32476,0.0
32477,0.29
32478,0.0
32479,0.0
32480,0.0
32481,0.29
32482,0.0
32483,0.0
32484,0.29
32485,0.0
32486,0.0
32487,0.0
32488,0.0
32489,0.14
32490,0.02
32491,0.0
32492,0.0
32493,0.0
32494,0.0
32495,0.0
32496,0.0
32497,0.0
32498,0.0
32499,0.0
32500,0.0
32501,0.0
32502,0.0
32503,0.0
32504,0.0
32505,0.0
32506,0.27
32507,0.0
32508,0.0
32509,0.27
32510,0.27
32511,0.29
32512,0.0
32513,0.02
32514,0.27
32515,0.29
32516,0.29
32517,0.27
32518,0.02
32519,0.0
32520,0.0
32521,0.0
32522,0.0
32523,0.0
32524,0.0
32525,0.0
32526,0.0
32527,0.0
32528,0.29
32529,0.08
32530,0.0
32531,0.29
32532,0.29
32533,0.14
32534,0.02
32535,0.29
32536,0.02
32537,0.29
32538,0.27
32539,0.29
32540,0.29
32541,0.29
32542,0.27
32543,0.29
32544,0.27
32545,0.27
32546,0.29
32547,0.29
32548,0.27
32549,0.0
32550,0.29
32551,0.14
32552,0.27
32553,0.14
32554,0.29
32555,0.0
32556,0.0
32557,0.0
32558,0.29
32559,0.27
32560,0.27
32561,0.29
32562,0.0
32563,0.29
32564,0.29
32565,0.29
32566,0.29
32567,0.29
32568,0.27
32569,0.08
32570,0.29
32571,0.29
32572,0.27
32573,0.27
32574,0.27
32575,0.29
32576,0.29
32577,0.27
32578,0.29
32579,0.0
32580,0.29
32581,0.27
32582,0.27
32583,0.02
32584,0.27
32585,0.27
32586,0.29
32587,0.29
32588,0.29
32589,0.29
32590,0.29
32591,0.27
32592,0.27
32593,0.27
32594,0.27
32595,0.27
32596,0.08
32597,0.29
32598,0.27
32599,0.27
32600,0.14
32601,0.14
32602,0.0
32603,0.29
32604,0.0
32605,0.0
32606,0.0
32607,0.0
32608,0.0
32609,0.14
32610,0.27
32611,0.14
32612,0.14
32613,0.17
32614,0.02
32615,0.14
32616,0.0
32617,0.14
32618,0.0
32619,0.0
32620,0.0
32621,0.0
32622,0.0
32623,0.0
32624,0.0
32625,0.0
32626,0.0
32627,0.0
32628,0.0
32629,0.14
32630,0.14
32631,0.14
32632,0.27
32633,0.14
32634,0.0
32635,0.0
32636,0.0
32637,0.0
32638,0.0
32639,0.0
32640,0.0
32641,0.0
32642,0.14
32643,0.0
32644,0.0
32645,0.14
32646,0.14
32647,0.27
32648,0.29
32649,0.0
32650,0.0
32651,0.14
32652,0.0
32653,0.0
32654,0.0
32655,0.0
32656,0.0
32657,0.0
32658,0.0
32659,0.0
32660,0.0
32661,0.0
32662,0.14
32663,0.0
32664,0.0
32665,0.0
32666,0.0
32667,0.0
32668,0.0
32669,0.0
32670,0.0
32671,0.0
32672,0.0
32673,0.0
32674,0.0
32675,0.0
32676,0.0
32677,0.0
32678,0.0
32679,0.0
32680,0.0
32681,0.0
32682,0.27
32683,0.0
32684,0.0
32685,0.0
32686,0.0
32687,0.0
32688,0.0
32689,0.27
32690,0.27
32691,0.14
32692,0.14
32693,0.27
32694,0.14
32695,0.27
32696,0.0
32697,0.29
32698,0.0
32699,0.08
32700,0.29
32701,0.14
32702,0.29
32703,0.27
32704,0.0
32705,0.29
32706,0.14
32707,0.02
32708,0.27
32709,0.29
32710,0.27
32711,0.29
32712,0.17
32713,0.27
32714,0.0
32715,0.08
32716,0.27
32717,0.14
32718,0.0
32719,0.27
32720,0.29
32721,0.29
32722,0.29
32723,0.29
32724,0.14
32725,0.27
32726,0.29
32727,0.27
32728,0.14
32729,0.27
32730,0.14
32731,0.14
32732,0.29
32733,0.14
32734,0.08
32735,0.29
32736,0.0
32737,0.29
32738,0.29
32739,0.02
32740,0.27
32741,0.29
32742,0.29
32743,0.29
32744,0.29
32745,0.29
32746,0.27
32747,0.29
32748,0.0
32749,0.29
32750,0.0
32751,0.29
32752,0.08
32753,0.08
32754,0.08
32755,0.29
32756,0.29
32757,0.27
32758,0.27
32759,0.27
32760,0.27
32761,0.29
32762,0.29
32763,0.08
32764,0.29
32765,0.29
32766,0.27
32767,0.29
32768,0.29
32769,0.27
32770,0.14
32771,0.27
32772,0.29
32773,0.0
32774,0.08
32775,0.27
32776,0.14
32777,0.27
32778,0.29
32779,0.0
32780,0.0
32781,0.0
32782,0.29
32783,0.27
32784,0.27
32785,0.0
32786,0.27
32787,0.14
32788,0.29
32789,0.0
32790,0.0
32791,0.0
32792,0.0
32793,0.0
32794,0.0
32795,0.14
32796,0.0
32797,0.0
32798,0.0
32799,0.14
32800,0.0
32801,0.0
32802,0.14
32803,0.0
32804,0.0
32805,0.0
32806,0.0
32807,0.0
32808,0.0
32809,0.0
32810,0.0
32811,0.0
32812,0.0
32813,0.0
32814,0.0
32815,0.0
32816,0.0
32817,0.0
32818,0.0
32819,0.0
32820,0.14
32821,0.0
32822,0.0
32823,0.0
32824,0.0
32825,0.0
32826,0.0
32827,0.0
32828,0.0
32829,0.0
32830,0.0
32831,0.0
32832,0.0
32833,0.0
32834,0.0
32835,0.0
32836,0.0
32837,0.0
32838,0.0
32839,0.0
32840,0.0
32841,0.17
32842,0.0
32843,0.0
32844,0.0
32845,0.14
32846,0.0
32847,0.0
32848,0.0
32849,0.0
32850,0.0
32851,0.0
32852,0.0
32853,0.0
32854,0.0
32855,0.0
32856,0.14
32857,0.0
32858,0.0
32859,0.0
32860,0.14
32861,0.14
32862,0.0
32863,0.0
32864,0.0
32865,0.0
32866,0.0
32867,0.0
32868,0.0
32869,0.0
32870,0.0
32871,0.0
32872,0.0
32873,0.0
32874,0.0
32875,0.0
32876,0.0
32877,0.0
32878,0.0
32879,0.0
32880,0.14
32881,0.0
32882,0.0
32883,0.0
32884,0.0
32885,0.0
32886,0.0
32887,0.17
32888,0.14
32889,0.08
32890,0.27
32891,0.14
32892,0.17
32893,0.29
32894,0.27
32895,0.27
32896,0.0
32897,0.29
32898,0.29
32899,0.0
32900,0.0
32901,0.0
32902,0.0
32903,0.29
32904,0.0
32905,0.14
32906,0.0
32907,0.14
32908,0.0
32909,0.29
32910,0.27
32911,0.29
32912,0.27
32913,0.27
32914,0.27
32915,0.08
32916,0.29
32917,0.29
32918,0.27
32919,0.27
32920,0.29
32921,0.27
32922,0.29
32923,0.29
32924,0.27
32925,0.27
32926,0.02
32927,0.29
32928,0.29
32929,0.0
32930,0.0
32931,0.14
32932,0.29
32933,0.27
32934,0.0
32935,0.0
32936,0.14
32937,0.0
32938,0.29
32939,0.27
32940,0.27
32941,0.0
32942,0.14
32943,0.14
32944,0.14
32945,0.27
32946,0.27
32947,0.27
32948,0.27
32949,0.17
32950,0.27
32951,0.29
32952,0.27
32953,0.14
32954,0.0
32955,0.0
32956,0.14
32957,0.29
32958,0.27
32959,0.0
32960,0.14
32961,0.14
32962,0.0
32963,0.14
32964,0.0
32965,0.29
32966,0.29
32967,0.27
32968,0.27
32969,0.27
32970,0.29
32971,0.27
32972,0.29
32973,0.0
32974,0.0
32975,0.14
32976,0.08
32977,0.27
32978,0.27
32979,0.27
32980,0.02
32981,0.27
32982,0.08
32983,0.27
32984,0.27
32985,0.29
32986,0.29
32987,0.29
32988,0.27
32989,0.14
32990,0.0
32991,0.27
32992,0.0
32993,0.0
32994,0.0
32995,0.0
32996,0.0
32997,0.0
32998,0.0
32999,0.0
33000,0.0
33001,0.0
33002,0.0
33003,0.0
33004,0.0
33005,0.0
33006,0.0
33007,0.0
33008,0.0
33009,0.17
33010,0.0
33011,0.0
33012,0.0
33013,0.0
33014,0.0
33015,0.0
33016,0.0
33017,0.0
33018,0.0
33019,0.0
33020,0.0
33021,0.0
33022,0.0
33023,0.0
33024,0.0
33025,0.0
33026,0.0
33027,0.0
33028,0.0
33029,0.0
33030,0.14
33031,0.0
33032,0.0
33033,0.0
33034,0.0
33035,0.0
33036,0.0
33037,0.0
33038,0.0
33039,0.0
33040,0.0
33041,0.0
33042,0.0
33043,0.0
33044,0.0
33045,0.0
33046,0.0
33047,0.0
33048,0.0
33049,0.0
33050,0.0
33051,0.0
33052,0.0
33053,0.0
33054,0.0
33055,0.0
33056,0.0
33057,0.17
33058,0.17
33059,0.0
33060,0.0
33061,0.0
33062,0.0
33063,0.17
33064,0.0
33065,0.0
33066,0.17
33067,0.17
33068,0.0
33069,0.29
33070,0.14
33071,0.14
33072,0.27
33073,0.14
33074,0.14
33075,0.27
33076,0.29
33077,0.29
33078,0.14
33079,0.0
33080,0.0
33081,0.17
33082,0.17
33083,0.27
33084,0.17
33085,0.17
33086,0.0
33087,0.0
33088,0.14
33089,0.27
33090,0.29
33091,0.29
33092,0.02
33093,0.29
33094,0.29
33095,0.29
33096,0.29
33097,0.27
33098,0.02
33099,0.27
33100,0.27
33101,0.29
33102,0.14
33103,0.29
33104,0.27
33105,0.29
33106,0.29
33107,0.0
33108,0.29
33109,0.02
33110,0.14
33111,0.29
33112,0.29
33113,0.02
33114,0.0
33115,0.0
33116,0.0
33117,0.0
33118,0.27
33119,0.27
33120,0.27
33121,0.27
33122,0.0
33123,0.0
33124,0.0
33125,0.0
33126,0.0
33127,0.0
33128,0.0
33129,0.0
33130,0.02
33131,0.27
33132,0.29
33133,0.0
33134,0.14
33135,0.0
33136,0.0
33137,0.0
33138,0.0
33139,0.0
33140,0.0
33141,0.0
33142,0.0
33143,0.0
33144,0.14
33145,0.0
33146,0.0
33147,0.0
33148,0.08
33149,0.0
33150,0.27
33151,0.08
33152,0.08
33153,0.0
33154,0.0
33155,0.0
33156,0.0
33157,0.27
33158,0.27
33159,0.29
33160,0.27
33161,0.17
33162,0.14
33163,0.29
33164,0.27
33165,0.0
33166,0.02
33167,0.27
33168,0.27
33169,0.27
33170,0.14
33171,0.27
33172,0.29
33173,0.27
33174,0.14
33175,0.0
33176,0.14
33177,0.14
33178,0.14
33179,0.02
33180,0.0
33181,0.0
33182,0.0
33183,0.0
33184,0.0
33185,0.17
33186,0.27
33187,0.27
33188,0.29
33189,0.14
33190,0.0
33191,0.27
33192,0.0
33193,0.0
33194,0.14
33195,0.27
33196,0.27
33197,0.29
33198,0.14
33199,0.29
33200,0.27
33201,0.02
33202,0.29
33203,0.29
33204,0.29
33205,0.27
33206,0.29
33207,0.29
33208,0.0
33209,0.14
33210,0.27
33211,0.27
33212,0.0
33213,0.27
33214,0.27
33215,0.0
33216,0.17
33217,0.08
33218,0.27
33219,0.29
33220,0.0
33221,0.0
33222,0.27
33223,0.0
33224,0.17
33225,0.29
33226,0.27
33227,0.14
33228,0.29
33229,0.14
33230,0.0
33231,0.27
33232,0.0
33233,0.0
33234,0.27
33235,0.0
33236,0.0
33237,0.0
33238,0.27
33239,0.08
33240,0.27
33241,0.0
33242,0.0
33243,0.02
33244,0.0
33245,0.29
33246,0.0
33247,0.0
33248,0.27
33249,0.08
33250,0.08
33251,0.08
33252,0.29
33253,0.0
33254,0.0
33255,0.29
33256,0.29
33257,0.0
33258,0.0
33259,0.14
33260,0.29
33261,0.29
33262,0.27
33263,0.27
33264,0.29
33265,0.29
33266,0.29
33267,0.0
33268,0.29
33269,0.29
33270,0.0
33271,0.29
33272,0.27
33273,0.27
33274,0.0
33275,0.17
33276,0.27
33277,0.29
33278,0.17
33279,0.0
33280,0.29
33281,0.0
33282,0.29
33283,0.27
33284,0.27
33285,0.0
33286,0.27
33287,0.27
33288,0.27
33289,0.0
33290,0.29
33291,0.27
33292,0.0
33293,0.0
33294,0.0
33295,0.0
33296,0.0
33297,0.0
33298,0.27
33299,0.0
33300,0.0
33301,0.0
33302,0.0
33303,0.0
33304,0.0
33305,0.0
33306,0.27
33307,0.14
33308,0.17
33309,0.0
33310,0.0
33311,0.0
33312,0.0
33313,0.0
33314,0.14
33315,0.14
33316,0.14
33317,0.14
33318,0.27
33319,0.0
33320,0.0
33321,0.0
33322,0.27
33323,0.14
33324,0.0
33325,0.0
33326,0.0
33327,0.0
33328,0.27
33329,0.14
33330,0.27
33331,0.29
33332,0.27
33333,0.27
33334,0.29
33335,0.02
33336,0.02
33337,0.29
33338,0.29
33339,0.14
33340,0.27
33341,0.14
33342,0.29
33343,0.0
33344,0.0
33345,0.0
33346,0.29
33347,0.27
33348,0.29
33349,0.0
33350,0.27
33351,0.14
33352,0.27
33353,0.29
33354,0.29
33355,0.14
33356,0.14
33357,0.27
33358,0.29
33359,0.29
33360,0.27
33361,0.27
33362,0.0
33363,0.27
33364,0.27
33365,0.08
33366,0.29
33367,0.27
33368,0.0
33369,0.29
33370,0.29
33371,0.27
33372,0.29
33373,0.29
33374,0.29
33375,0.29
33376,0.0
33377,0.0
33378,0.29
33379,0.14
33380,0.27
33381,0.14
33382,0.29
33383,0.27
33384,0.14
33385,0.29
33386,0.0
33387,0.0
33388,0.14
33389,0.0
33390,0.14
33391,0.0
33392,0.0
33393,0.14
33394,0.0
33395,0.17
33396,0.0
33397,0.29
33398,0.0
33399,0.0
33400,0.0
33401,0.0
33402,0.0
33403,0.0
33404,0.27
33405,0.27
33406,0.0
33407,0.0
33408,0.0
33409,0.14
33410,0.0
33411,0.0
33412,0.0
33413,0.0
33414,0.0
33415,0.0
33416,0.0
33417,0.0
33418,0.0
33419,0.0
33420,0.0
33421,0.0
33422,0.0
33423,0.0
33424,0.0
33425,0.0
33426,0.0
33427,0.0
33428,0.14
33429,0.0
33430,0.0
33431,0.14
33432,0.14
33433,0.0
33434,0.0
33435,0.0
33436,0.0
33437,0.0
33438,0.0
33439,0.0
33440,0.0
33441,0.0
33442,0.0
33443,0.0
33444,0.0
33445,0.0
33446,0.0
33447,0.14
33448,0.0
33449,0.14
33450,0.27
33451,0.27
33452,0.27
33453,0.14
33454,0.29
33455,0.27
33456,0.29
33457,0.02
33458,0.27
33459,0.27
33460,0.29
33461,0.29
33462,0.27
33463,0.27
33464,0.29
33465,0.27
33466,0.27
33467,0.27
33468,0.29
33469,0.29
33470,0.27
33471,0.14
33472,0.27
33473,0.02
33474,0.02
33475,0.29
33476,0.29
33477,0.29
33478,0.0
33479,0.0
33480,0.0
33481,0.27
33482,0.14
33483,0.14
33484,0.08
33485,0.14
33486,0.27
33487,0.0
33488,0.0
33489,0.0
33490,0.29
33491,0.27
33492,0.29
33493,0.0
33494,0.29
33495,0.14
33496,0.14
33497,0.0
33498,0.29
33499,0.27
33500,0.27
33501,0.27
33502,0.08
33503,0.08
33504,0.0
33505,0.0
33506,0.0
33507,0.27
33508,0.0
33509,0.29
33510,0.0
33511,0.29
33512,0.0
33513,0.0
33514,0.29
33515,0.29
33516,0.0
33517,0.0
33518,0.0
33519,0.29
33520,0.29
33521,0.29
33522,0.29
33523,0.29
33524,0.29
33525,0.29
33526,0.27
33527,0.29
33528,0.27
33529,0.29
33530,0.27
33531,0.29
33532,0.29
33533,0.27
33534,0.29
33535,0.27
33536,0.29
33537,0.29
33538,0.27
33539,0.27
33540,0.29
33541,0.27
33542,0.27
33543,0.29
33544,0.27
33545,0.0
33546,0.27
33547,0.27
33548,0.0
33549,0.0
33550,0.27
33551,0.27
33552,0.27
33553,0.27
33554,0.27
33555,0.27
33556,0.29
33557,0.27
33558,0.27
33559,0.27
33560,0.0
33561,0.27
33562,0.0
33563,0.0
33564,0.29
33565,0.0
33566,0.0
33567,0.0
33568,0.0
33569,0.29
33570,0.29
33571,0.29
33572,0.27
33573,0.29
33574,0.27
33575,0.29
33576,0.27
33577,0.27
33578,0.29
33579,0.29
33580,0.27
33581,0.29
33582,0.27
33583,0.27
33584,0.08
33585,0.0
33586,0.27
33587,0.27
33588,0.27
33589,0.0
33590,0.0
33591,0.0
33592,0.27
33593,0.29
33594,0.14
33595,0.27
33596,0.29
33597,0.29
33598,0.29
33599,0.29
33600,0.29
33601,0.0
33602,0.29
33603,0.29
33604,0.29
33605,0.02
33606,0.29
33607,0.27
33608,0.29
33609,0.14
33610,0.29
33611,0.0
33612,0.0
33613,0.29
33614,0.14
33615,0.27
33616,0.02
33617,0.27
33618,0.29
33619,0.29
33620,0.27
33621,0.29
33622,0.29
33623,0.29
33624,0.29
33625,0.29
33626,0.29
33627,0.14
33628,0.29
33629,0.29
33630,0.14
33631,0.29
33632,0.29
33633,0.27
33634,0.27
33635,0.29
33636,0.27
33637,0.27
33638,0.29
33639,0.29
33640,0.27
33641,0.29
33642,0.29
33643,0.29
33644,0.29
33645,0.29
33646,0.29
33647,0.02
33648,0.29
33649,0.27
33650,0.27
33651,0.27
33652,0.27
33653,0.0
33654,0.27
33655,0.29
33656,0.27
33657,0.27
33658,0.27
33659,0.29
33660,0.29
33661,0.29
33662,0.27
33663,0.29
33664,0.27
33665,0.27
33666,0.17
33667,0.27
33668,0.27
33669,0.14
33670,0.27
33671,0.29
33672,0.17
33673,0.0
33674,0.0
33675,0.27
33676,0.27
33677,0.27
33678,0.17
33679,0.27
33680,0.29
33681,0.27
33682,0.29
33683,0.29
33684,0.27
33685,0.29
33686,0.29
33687,0.17
33688,0.27
33689,0.29
33690,0.27
33691,0.29
33692,0.27
33693,0.27
33694,0.27
33695,0.27
33696,0.27
33697,0.29
33698,0.29
33699,0.27
33700,0.27
33701,0.29
33702,0.29
33703,0.27
33704,0.27
33705,0.27
33706,0.29
33707,0.27
33708,0.27
33709,0.27
33710,0.27
33711,0.29
33712,0.27
33713,0.27
33714,0.27
33715,0.27
33716,0.29
33717,0.27
33718,0.27
33719,0.27
33720,0.27
33721,0.27
33722,0.27
33723,0.17
33724,0.29
33725,0.29
33726,0.02
33727,0.27
33728,0.27
33729,0.27
33730,0.29
33731,0.29
33732,0.27
33733,0.29
33734,0.29
33735,0.27
33736,0.27
33737,0.27
33738,0.29
33739,0.29
33740,0.02
33741,0.29
33742,0.29
33743,0.17
33744,0.27
33745,0.27
33746,0.27
33747,0.27
33748,0.29
33749,0.14
33750,0.27
33751,0.27
33752,0.27
33753,0.29
33754,0.29
33755,0.14
33756,0.0
33757,0.0
33758,0.0
33759,0.29
33760,0.14
33761,0.29
33762,0.17
33763,0.29
33764,0.29
33765,0.29
33766,0.29
33767,0.0
33768,0.0
33769,0.29
33770,0.27
33771,0.29
33772,0.27
33773,0.27
33774,0.29
33775,0.02
33776,0.0
33777,0.0
33778,0.0
33779,0.29
33780,0.27
33781,0.27
33782,0.27
33783,0.27
33784,0.27
33785,0.0
33786,0.29
33787,0.29
33788,0.27
33789,0.0
33790,0.0
33791,0.27
33792,0.0
33793,0.0
33794,0.29
33795,0.27
33796,0.0
33797,0.0
33798,0.29
33799,0.0
33800,0.0
33801,0.0
33802,0.0
33803,0.27
33804,0.0
33805,0.17
33806,0.0
33807,0.27
33808,0.27
33809,0.08
33810,0.0
33811,0.27
33812,0.0
33813,0.0
33814,0.0
33815,0.29
33816,0.14
33817,0.0
33818,0.0
33819,0.0
33820,0.29
33821,0.27
33822,0.27
33823,0.27
33824,0.27
33825,0.29
33826,0.0
33827,0.27
33828,0.0
33829,0.0
33830,0.0
33831,0.0
33832,0.0
33833,0.0
33834,0.0
33835,0.0
33836,0.0
33837,0.0
33838,0.0
33839,0.0
33840,0.29
33841,0.0
33842,0.0
33843,0.0
33844,0.0
33845,0.27
33846,0.27
33847,0.27
33848,0.0
33849,0.0
33850,0.0
33851,0.0
33852,0.0
33853,0.0
33854,0.17
33855,0.14
33856,0.14
33857,0.14
33858,0.0
33859,0.02
33860,0.29
33861,0.27
33862,0.27
33863,0.27
33864,0.27
33865,0.29
33866,0.29
33867,0.27
33868,0.27
33869,0.14
33870,0.0
33871,0.29
33872,0.27
33873,0.27
33874,0.27
33875,0.0
33876,0.17
33877,0.0
33878,0.0
33879,0.27
33880,0.14
33881,0.27
33882,0.27
33883,0.29
33884,0.27
33885,0.27
33886,0.0
33887,0.0
33888,0.27
33889,0.27
33890,0.27
33891,0.27
33892,0.29
33893,0.29
33894,0.27
33895,0.29
33896,0.27
33897,0.29
33898,0.29
33899,0.29
33900,0.27
33901,0.27
33902,0.27
33903,0.27
33904,0.29
33905,0.29
33906,0.29
33907,0.27
33908,0.02
33909,0.0
33910,0.14
33911,0.27
33912,0.29
33913,0.0
33914,0.0
33915,0.0
33916,0.27
33917,0.0
33918,0.0
33919,0.27
33920,0.02
33921,0.29
33922,0.0
33923,0.0
33924,0.29
33925,0.29
33926,0.0
33927,0.0
33928,0.27
33929,0.0
33930,0.14
33931,0.29
33932,0.0
33933,0.0
33934,0.27
33935,0.27
33936,0.29
33937,0.0
33938,0.0
33939,0.27
33940,0.29
33941,0.02
33942,0.0
33943,0.02
33944,0.29
33945,0.29
33946,0.29
33947,0.08
33948,0.14
33949,0.14
33950,0.0
33951,0.0
33952,0.29
33953,0.29
33954,0.0
33955,0.0
33956,0.29
33957,0.27
33958,0.29
33959,0.0
33960,0.29
33961,0.27
33962,0.29
33963,0.0
33964,0.29
33965,0.27
33966,0.0
33967,0.29
33968,0.17
33969,0.29
33970,0.29
33971,0.27
33972,0.0
33973,0.0
33974,0.0
33975,0.29
33976,0.29
33977,0.29
33978,0.0
33979,0.29
33980,0.0
33981,0.29
33982,0.29
33983,0.29
33984,0.29
33985,0.29
33986,0.29
33987,0.29
33988,0.0
33989,0.0
33990,0.0
33991,0.0
33992,0.0
33993,0.17
33994,0.29
33995,0.17
33996,0.17
33997,0.29
33998,0.14
33999,0.0
34000,0.29
34001,0.14
34002,0.27
34003,0.14
34004,0.27
34005,0.27
34006,0.0
34007,0.02
34008,0.0
34009,0.14
34010,0.27
34011,0.0
34012,0.0
34013,0.0
34014,0.0
34015,0.0
34016,0.0
34017,0.0
34018,0.0
34019,0.27
34020,0.14
34021,0.0
34022,0.0
34023,0.27
34024,0.27
34025,0.27
34026,0.27
34027,0.29
34028,0.29
34029,0.27
34030,0.29
34031,0.29
34032,0.29
34033,0.29
34034,0.29
34035,0.29
34036,0.29
34037,0.27
34038,0.29
34039,0.27
34040,0.02
34041,0.29
34042,0.29
34043,0.27
34044,0.0
34045,0.0
34046,0.0
34047,0.0
34048,0.0
34049,0.08
34050,0.29
34051,0.27
34052,0.29
34053,0.29
34054,0.27
34055,0.0
34056,0.27
34057,0.0
34058,0.08
34059,0.27
34060,0.14
34061,0.27
34062,0.27
34063,0.27
34064,0.27
34065,0.0
34066,0.14
34067,0.27
34068,0.27
34069,0.27
34070,0.27
34071,0.29
34072,0.29
34073,0.0
34074,0.27
34075,0.08
34076,0.27
34077,0.29
34078,0.0
34079,0.29
34080,0.0
34081,0.27
34082,0.29
34083,0.29
34084,0.29
34085,0.02
34086,0.27
34087,0.0
34088,0.29
34089,0.02
34090,0.27
34091,0.27
34092,0.0
34093,0.0
34094,0.29
34095,0.0
34096,0.0
34097,0.0
34098,0.14
34099,0.27
34100,0.0
34101,0.0
34102,0.0
34103,0.0
34104,0.0
34105,0.27
34106,0.14
34107,0.27
34108,0.14
34109,0.0
34110,0.0
34111,0.02
34112,0.27
34113,0.27
34114,0.0
34115,0.02
34116,0.27
34117,0.27
34118,0.29
34119,0.0
34120,0.27
34121,0.27
34122,0.0
34123,0.0
34124,0.0
34125,0.14
