,long,lat
30260,4.5012167,51.9067163
30250,4.5005428,51.9068221
30251,4.5005892,51.906855
30262,4.500844,51.9068559
30235,4.4989163,51.9075241
20174,4.4929752,51.9063606
33410,4.4931111,51.9063759
20175,4.4929267,51.9063817
20176,4.4927451,51.906474
20183,4.4926979,51.9064942
39554,4.4950625,51.9071705
31424,4.4940643,51.9075993
3818,4.4936981,51.9077386
2445,4.4934641,51.9077477
6805,4.4927517,51.9077584
6810,4.4973329,51.9069641
6807,4.4974402,51.9070369
28134,4.4952417,51.907178
27084,4.4958361,51.9077702
30233,4.498333,51.9077735
30232,4.4983014,51.9077863
30231,4.4978417,51.9079784
30230,4.4978091,51.9079937
30229,4.4972604,51.9082309
30228,4.4972258,51.9082443
30449,4.5062145,51.9076211
29948,4.5039921,51.9076927
29952,4.5039637,51.9077028
30425,4.5074574,51.9077962
30420,4.5069406,51.9083085
30418,4.5068858,51.9083362
30417,4.5067856,51.9084981
30416,4.5066271,51.9085697
30419,4.5065457,51.9086152
30423,4.5072346,51.9086632
30234,4.4988866,51.9075375
27839,4.500091,51.9082
29923,4.5023207,51.9091983
29924,4.5022422,51.909234
29925,4.5021622,51.9092669
29926,4.5020718,51.9093053
33719,4.4996218,51.9097048
2643,4.5024642,51.9097484
2644,4.5024763,51.9097579
30907,4.5033746,51.9102543
30227,4.4965578,51.9085233
30226,4.4965162,51.9085404
30225,4.4958737,51.9088112
30224,4.495846,51.9088234
30223,4.4952973,51.9090576
30222,4.4952657,51.9090728
4626,4.4952067,51.9093287
26998,4.4955157,51.9095625
31195,4.4955399,51.9103962
3820,4.4981675,51.9104102
46910,4.5330516,51.9037096
13177,4.5302427,51.9115425
40027,4.5279419,51.9135966
40026,4.5278968,51.9136526
40028,4.528529,51.9145482
9540,4.5292538,51.9155341
9508,4.5291748,51.9155578
34854,4.5288852,51.9162869
34855,4.529287,51.9164648
19486,4.527347,51.9170276
23970,4.5100361,51.9069135
8142,4.5116083,51.908004
29892,4.5118783,51.9080609
29893,4.5098669,51.9108392
29934,4.5097764,51.9109493
33111,4.5157712,51.91536
33110,4.5157602,51.9153609
33109,4.5157191,51.9153631
33108,4.5157086,51.9153645
33112,4.5158528,51.9153681
1860,4.5196513,51.9120397
41114,4.5183148,51.9122575
1859,4.519884,51.912307
1848,4.5200157,51.9123498
4956,4.5185096,51.9128426
19482,4.524792,51.912922
41113,4.517456,51.9131788
19483,4.5203732,51.9133697
647,4.5207436,51.9135369
30325,4.5204659,51.9135969
41894,4.5170413,51.9136713
1855,4.520579,51.913737
46924,4.5189585,51.9149027
46922,4.517565,51.9150426
46923,4.5175331,51.9150648
46921,4.5175078,51.9150866
46913,4.5186736,51.9152874
46918,4.5174707,51.9152992
46920,4.5174854,51.9153231
46919,4.5175042,51.9153409
33107,4.515618,51.9153805
33099,4.515457,51.9153817
33106,4.5156042,51.9153962
33113,4.516024,51.9154015
33104,4.5154675,51.9154049
33105,4.5154504,51.9154082
33103,4.515235,51.9154485
33114,4.5160835,51.9154703
33101,4.5151683,51.9154899
33102,4.5151612,51.9154996
46916,4.5181627,51.9153851
46917,4.5181248,51.9154111
46915,4.5180661,51.9154306
46914,4.5183126,51.91567
25635,4.5260349,51.9157237
25634,4.5258968,51.9157753
25010,4.5256919,51.9161738
30322,4.5261702,51.9163087
24895,4.52574,51.9163539
2610,4.5208078,51.9164108
24896,4.5257814,51.9166391
25624,4.5255941,51.9166619
24898,4.5254094,51.916685
25630,4.523728,51.9167072
25636,4.5251008,51.9167278
33305,4.5194785,51.9168014
24897,4.5258428,51.9168309
25626,4.5256587,51.9168534
25625,4.5254723,51.9168769
25629,4.5251642,51.9169177
23269,4.5171472,51.9170259
30323,4.5174899,51.9170972
23270,4.5170794,51.9171692
25011,4.526098,51.9173044
25012,4.525883,51.9173785
46912,4.5180483,51.9178742
46760,4.5225718,51.9179805
25627,4.5260658,51.9182116
25013,4.5185075,51.91829
51978,4.5191555,51.9183033
33100,4.5158611,51.915517
40065,4.5142992,51.9161061
46928,4.5152186,51.9162657
40064,4.5134705,51.9164977
46926,4.5144833,51.9169432
30321,4.51665,51.9169814
46927,4.5144614,51.917049
46855,4.5157909,51.918497
9541,4.5140726,51.9198868
4245,4.5116945,51.9199742
51977,4.5191297,51.9183253
51976,4.5190888,51.918336
51975,4.5190492,51.9183416
46761,4.5227294,51.9184774
51999,4.5179739,51.9186032
51947,4.5194228,51.9186124
51946,4.5193377,51.9186436
51945,4.5192223,51.9186817
25628,4.5256134,51.9188364
42641,4.5179699,51.918844
27743,4.4633853,51.8977865
29458,4.4594282,51.9012204
27094,4.4598722,51.9012801
29844,4.4605087,51.9012885
40635,4.4589515,51.9012903
29843,4.4605669,51.9012933
29350,4.4606062,51.9013234
29464,4.4593804,51.9013774
19172,4.4591362,51.9013824
29845,4.4606406,51.9015534
27728,4.4662296,51.8981355
27714,4.4669865,51.8981396
8702,4.466283,51.8981464
27726,4.4663348,51.8981531
27704,4.4669456,51.8981542
27729,4.4663768,51.8981596
27727,4.4659386,51.8981644
27722,4.4665788,51.8982742
29453,4.4639747,51.9016131
29461,4.4640378,51.9016239
29349,4.460663,51.9017857
9094,4.4611971,51.9017954
29839,4.463431,51.9019635
29840,4.463409,51.9020082
30567,4.4573135,51.9020914
30568,4.4573618,51.9020997
30571,4.4586144,51.9023537
30572,4.4586519,51.9023595
7025,4.4611319,51.9024882
29838,4.4632164,51.9025076
29463,4.4641143,51.9016301
29457,4.4641867,51.9016409
29842,4.4635358,51.9017162
29454,4.4645951,51.9017187
29460,4.4645231,51.901719
29462,4.4646658,51.9017308
29841,4.4635176,51.9017529
29534,4.4655981,51.9022453
29533,4.465578,51.9022801
29536,4.4652132,51.9028535
30570,4.4565276,51.9019325
30569,4.4565665,51.9019408
9866,4.4536023,51.902424
233,4.4523723,51.902534
232,4.4523723,51.902534
39748,4.4498571,51.9026815
9865,4.4535848,51.9027785
29376,4.4526855,51.9031035
29375,4.45288,51.9031366
29374,4.4530784,51.9031829
29837,4.4632034,51.9025443
29276,4.4615581,51.9025575
29408,4.4603292,51.902696
29830,4.4631737,51.9028906
29286,4.461403,51.9029501
29832,4.4628983,51.9032831
29831,4.4628789,51.9033206
29409,4.4605813,51.9033737
29361,4.4567396,51.9034047
29362,4.4567209,51.9034395
29535,4.4651904,51.9028915
29532,4.4650214,51.9031654
33849,4.4644737,51.9031726
29531,4.4649933,51.9031985
27802,4.4671502,51.9033994
7854,4.466595,51.903438
29538,4.4647331,51.9036272
29537,4.4647049,51.9036669
29121,4.4669397,51.9037464
48541,4.4663426,51.9038302
29363,4.4567075,51.9034659
29277,4.4612086,51.9034777
29364,4.45669,51.9034966
29365,4.4566645,51.9035536
29366,4.4566511,51.9035818
29367,4.456631,51.9036165
29360,4.4574585,51.9036223
29368,4.4566136,51.9036463
29353,4.457437,51.9036629
29354,4.4574209,51.9036927
29355,4.4574008,51.9037257
29356,4.457374,51.9037721
29834,4.4626849,51.903804
29357,4.4573552,51.9038077
29358,4.4573391,51.9038383
29833,4.4626707,51.9038407
29359,4.4573244,51.9038763
5112,4.459717,51.903908
29288,4.4610042,51.903977
1299,4.4588582,51.9039892
29373,4.4532662,51.9032168
29372,4.4534781,51.9032582
29371,4.4536471,51.9032938
29370,4.4538456,51.9033327
29369,4.4566002,51.9036761
5133,4.4537784,51.9040026
19180,4.4550868,51.9042549
19176,4.4536719,51.904261
52148,4.4565342,51.9044873
5135,4.453543,51.904501
28908,4.4762707,51.9008407
27602,4.4760232,51.9008411
25111,4.4766551,51.9008458
27603,4.4760795,51.9008608
28898,4.4764394,51.9009038
28906,4.476468,51.9009136
28899,4.4766225,51.9009636
28910,4.4766464,51.9009739
30649,4.4743986,51.9043538
24852,4.474848,51.9047274
30643,4.468986,51.9028133
28803,4.4696263,51.9030044
10763,4.4691524,51.903088
28802,4.4688123,51.9030938
10764,4.4689999,51.9030971
27224,4.4697357,51.9031809
7192,4.4700359,51.9031873
27227,4.4698547,51.9032129
27225,4.470453,51.9032608
27228,4.4703382,51.903341
29491,4.4701244,51.903364
27229,4.4704644,51.903382
27239,4.4710626,51.9034182
28801,4.4689732,51.9035389
27246,4.4711658,51.9035862
27232,4.4694669,51.903714
27230,4.469519,51.9037215
45413,4.4692869,51.9038374
29120,4.4710439,51.9039288
27235,4.4686916,51.904317
27244,4.4722253,51.9038943
27247,4.4722714,51.9039084
27240,4.472435,51.9039148
27243,4.4725869,51.9040155
27226,4.4729816,51.9040937
27804,4.4726934,51.9041293
30661,4.473394,51.9041903
30652,4.474007,51.9042131
30651,4.4740714,51.9042321
30650,4.4743382,51.9043298
27250,4.4714516,51.9044092
10603,4.4738872,51.9044967
29482,4.4738698,51.904772
29481,4.4736609,51.9048393
29508,4.4742036,51.9048715
8580,4.473459,51.9048928
8581,4.473459,51.9048928
27216,4.4733677,51.9050042
27211,4.4735852,51.9050211
27212,4.4735397,51.9050313
30653,4.4747754,51.9048329
30654,4.474809,51.9048453
30655,4.4748425,51.9048618
30656,4.4748747,51.9048734
30657,4.4749069,51.9048891
30658,4.4749377,51.9049024
29379,4.4756298,51.9049048
29390,4.4756693,51.9049213
29392,4.4757049,51.904935
29391,4.4757458,51.9049513
27237,4.4686644,51.9043385
27236,4.4702349,51.9044361
45542,4.4688123,51.9047457
27242,4.4699649,51.9047467
27204,4.4697534,51.9048263
27233,4.4690275,51.9049649
27238,4.4699121,51.9051975
27231,4.4687785,51.9052269
694,4.4701722,51.905282
27202,4.4711724,51.905803
27210,4.4734744,51.9050506
27209,4.472179,51.905114
27200,4.471196,51.9057732
27217,4.4727919,51.9058416
27214,4.4728589,51.9058582
27215,4.472964,51.9060473
27201,4.4716372,51.9063719
31285,4.4716819,51.9063877
27207,4.4717204,51.9064089
31286,4.4719958,51.9065715
29380,4.4757825,51.9049692
29511,4.4760946,51.9051108
12646,4.4752229,51.905237
29385,4.476524,51.9054663
35099,4.4765345,51.9054854
10761,4.4758361,51.9054867
10762,4.4759312,51.9055328
29510,4.4748366,51.9063676
2710,4.4752292,51.9068435
12473,4.4764158,51.9070523
27203,4.4702282,51.9059421
26,4.4703414,51.906029
25,4.4703414,51.906029
27206,4.4684704,51.9062807
28809,4.4706265,51.9063071
45409,4.4689633,51.9063795
27272,4.4683697,51.9064476
27221,4.4709814,51.9064477
27199,4.4709801,51.9064701
27205,4.4688645,51.9065516
35297,4.4614083,51.9040094
52149,4.4571956,51.9040353
32252,4.4589771,51.9040405
1088,4.4590543,51.9040409
29550,4.4572999,51.904048
29836,4.4625698,51.9040633
32977,4.4590733,51.9040807
29551,4.4574943,51.9040886
29835,4.4625582,51.9040984
29552,4.4576955,51.9041275
32975,4.4590472,51.9041489
32976,4.4590329,51.9041518
29553,4.4578953,51.9041614
29554,4.4580643,51.9041978
29411,4.4589264,51.9041978
29279,4.4581953,51.9042438
29410,4.4597606,51.9043004
29412,4.4587561,51.9043376
29407,4.4605746,51.9043428
29284,4.4599536,51.9044938
29540,4.4644126,51.9041402
29539,4.4643925,51.9041766
10766,4.4660288,51.9042295
29123,4.464177,51.9042456
29487,4.4634597,51.904527
10767,4.4657197,51.9047703
29542,4.4640076,51.9047831
29541,4.4639875,51.9048145
29490,4.4666734,51.9050708
27234,4.4681888,51.9050863
27809,4.4610472,51.9045264
32978,4.4595662,51.9045794
29489,4.4634149,51.9045859
29488,4.4633698,51.9046425
5131,4.4569274,51.9046639
5113,4.462622,51.9047434
44806,4.4632057,51.9047678
29128,4.4575231,51.9047754
29278,4.4613148,51.9048178
27761,4.4615901,51.9049095
28218,4.4534972,51.9045764
5132,4.4558481,51.9045871
2738,4.4559179,51.9046157
5134,4.4535033,51.9046203
29413,4.4539362,51.9046347
5141,4.454458,51.9046422
29285,4.4535794,51.9046612
5142,4.453881,51.904671
29290,4.4519596,51.9047102
2522,4.455142,51.904866
29275,4.4479414,51.9049022
52369,4.4479663,51.9049289
52373,4.447975,51.9049791
29271,4.4487011,51.9050292
29273,4.4485845,51.9050342
29303,4.4486537,51.9050458
52368,4.4479589,51.9050563
29272,4.4487172,51.9050681
29274,4.4485992,51.9050756
52370,4.4479543,51.9050914
29287,4.4612437,51.9049102
29125,4.462168,51.9049133
36325,4.4625871,51.9049274
29283,4.4611519,51.9049503
44801,4.4629605,51.9049604
44802,4.4629493,51.9049996
44805,4.4626989,51.9050072
44803,4.4630541,51.9050094
44804,4.4629711,51.9050713
44799,4.4627579,51.9050895
29502,4.4666357,51.9050899
29501,4.466619,51.9051197
29500,4.4666062,51.9051425
29544,4.4637796,51.9051496
29122,4.4660317,51.9051555
29499,4.4665921,51.9051669
29543,4.4637581,51.9051877
29498,4.4665781,51.90519
29497,4.4665646,51.9052132
27758,4.4663408,51.9052799
29124,4.4619293,51.9050896
44800,4.4628635,51.905091
29097,4.4622391,51.905098
29104,4.4621885,51.905137
29106,4.4621798,51.9051831
26778,4.4627026,51.9051961
5139,4.4569517,51.9052495
5130,4.4589451,51.905271
19179,4.4590107,51.9052963
32979,4.4603431,51.9053034
5129,4.459167,51.905323
29127,4.4596233,51.9053496
29548,4.4629159,51.9053515
29547,4.4628837,51.9053796
29289,4.4607993,51.9054121
29546,4.4631479,51.9054574
29545,4.4631117,51.9054806
5138,4.458089,51.905482
5137,4.458277,51.905483
19178,4.4620695,51.905549
5140,4.4553493,51.9049448
29414,4.4517663,51.9053744
29280,4.4517157,51.9053896
29281,4.4500202,51.9054191
31507,4.4503376,51.9055099
6966,4.4544167,51.9058062
6965,4.4539286,51.905953
29295,4.4501299,51.9061859
29307,4.4491754,51.9062196
6964,4.4542388,51.906358
2729,4.4634246,51.9056277
5136,4.4577557,51.9057261
29126,4.4597225,51.9060612
5128,4.4603134,51.9061089
6967,4.4570331,51.9061964
5127,4.4595439,51.906217
24561,4.4619293,51.9063196
19173,4.4569632,51.9064508
26779,4.4579648,51.9064701
19174,4.456858,51.9065759
27803,4.4663201,51.9053118
10765,4.4664849,51.9053444
10768,4.4655145,51.9053457
10769,4.4654066,51.9055043
10770,4.4656918,51.9055944
42797,4.4671635,51.9063102
28705,4.4674794,51.9063464
28804,4.4675007,51.9063579
29397,4.4653281,51.9068678
29396,4.4653403,51.9069497
29293,4.4501188,51.9065435
29291,4.4517544,51.9065463
19175,4.4556981,51.9067357
5252,4.4552757,51.9067973
27308,4.4550091,51.9068117
43473,4.4557042,51.9070561
19177,4.4529368,51.9071288
6387,4.449231,51.907448
29296,4.450981,51.90747
7857,4.450838,51.9075003
5126,4.459345,51.906664
5251,4.45907,51.906778
5125,4.459289,51.906818
2518,4.4626667,51.9071499
5124,4.4589255,51.9072383
29475,4.4590422,51.9072664
29474,4.4593607,51.9073193
29477,4.4589504,51.9074631
29476,4.4589333,51.9074947
29493,4.4609407,51.9075129
45414,4.4676584,51.9069774
22087,4.465727,51.9069785
45415,4.4676241,51.906994
27258,4.467586,51.9070129
27256,4.4672917,51.9072158
27279,4.4672568,51.9072509
27262,4.4672305,51.9072842
27265,4.4677388,51.9076806
27264,4.46777,51.9076978
27263,4.4678209,51.9077109
2523,4.4503774,51.9075919
6386,4.4492353,51.9076891
29299,4.4498706,51.9077678
29282,4.4497928,51.9077895
29300,4.4498821,51.9078048
29556,4.4499451,51.9078497
29292,4.4499598,51.9078712
29555,4.4498617,51.9078749
29301,4.4498764,51.9078987
3524,4.4519682,51.9079641
5114,4.46077,51.907584
42798,4.4593157,51.907668
29478,4.4625889,51.9077264
5115,4.4615719,51.9078079
29494,4.4621826,51.9079572
44747,4.4577353,51.9079772
29467,4.4583978,51.9080237
44745,4.4579583,51.9080384
44746,4.4579014,51.9080467
44744,4.4579946,51.9080726
29466,4.4588517,51.9081494
29468,4.4587338,51.9082592
5542,4.4583749,51.9082948
29492,4.4596767,51.9083502
32982,4.4582912,51.9085525
32983,4.4583027,51.9085882
32981,4.4582929,51.9086074
29465,4.4579337,51.9086822
29112,4.458348,51.9088402
6769,4.4581418,51.9088567
36806,4.4490572,51.9082947
6385,4.449605,51.908297
29111,4.4560925,51.9085487
47460,4.4561272,51.9085546
23920,4.4561584,51.9085583
23921,4.4551532,51.9086362
47495,4.4552223,51.9086369
30274,4.4550478,51.9086542
19342,4.4496533,51.908718
6388,4.4502505,51.9087686
28922,4.483984,51.9034653
20147,4.4842534,51.9036352
28926,4.4842719,51.903644
20148,4.4843602,51.9036717
47009,4.4837648,51.9037263
28925,4.4835026,51.9038227
43457,4.4841497,51.903838
28924,4.4833512,51.903889
37522,4.4834175,51.9039104
6828,4.4843376,51.9040179
6800,4.4836532,51.9041902
25498,4.4844126,51.9042525
28909,4.4832352,51.9044375
6799,4.4833421,51.9044417
20161,4.4832028,51.9044875
28923,4.483332,51.9044907
6798,4.4833635,51.9045142
20162,4.4832861,51.9045266
28921,4.4835374,51.9046124
20158,4.4834666,51.904614
27618,4.4803676,51.9020706
27622,4.4815275,51.9020736
27621,4.4815314,51.9021219
27623,4.4815632,51.9022769
29516,4.4794279,51.907567
29514,4.4796639,51.9076737
29103,4.4793706,51.9077032
29456,4.4806737,51.9077352
8982,4.4803862,51.9077966
29100,4.4792987,51.9078353
29393,4.4773103,51.9058584
24851,4.4779888,51.9060051
29388,4.4777003,51.9060054
29383,4.4782905,51.9061086
29394,4.4781137,51.9061788
7864,4.4775413,51.9063077
29389,4.47824,51.9063475
29386,4.4782264,51.9064609
29384,4.4786113,51.9065088
29512,4.4786661,51.9066837
43459,4.4843675,51.9047294
29442,4.4816178,51.9085296
51083,4.481706,51.9085922
29441,4.4817543,51.9086363
35295,4.4819882,51.9086704
29437,4.4818221,51.9086954
29443,4.4820018,51.9087697
29444,4.4821314,51.9089556
29517,4.4822858,51.9090256
29447,4.4824022,51.9091005
29084,4.4785499,51.906758
29085,4.4784749,51.9068897
7196,4.47797,51.907008
7195,4.4774555,51.907015
29086,4.4783893,51.9070479
7197,4.477582,51.9070485
27150,4.4779408,51.9070847
29087,4.4782768,51.9072723
28934,4.4777497,51.9072973
36324,4.4777913,51.9073055
29083,4.4781873,51.9074451
30663,4.4778766,51.9074797
29091,4.4781269,51.9075533
29090,4.4780335,51.9077232
29513,4.4777072,51.9077788
2706,4.4774041,51.9078042
29095,4.4779268,51.9079044
30685,4.477391,51.9080348
29092,4.4778265,51.9080816
26782,4.4771965,51.9082437
236,4.4804953,51.9078832
30767,4.4799739,51.9078947
29099,4.479206,51.9079801
30769,4.4799124,51.9079924
29438,4.4811158,51.9080165
7898,4.4797535,51.9080186
30770,4.4795375,51.9081033
29098,4.4791207,51.9081344
30670,4.4813572,51.9082779
29439,4.4813351,51.9082782
36323,4.4779482,51.9083134
29395,4.4777581,51.9083144
30669,4.478545,51.9083172
29101,4.4780198,51.9083911
11077,4.4782724,51.9084282
29096,4.478238,51.9084549
29093,4.4783731,51.9085015
29089,4.4789029,51.9085191
29094,4.4785135,51.9085484
29088,4.4786438,51.9085961
25499,4.4845417,51.9049052
47129,4.4848078,51.9051496
29069,4.4844759,51.9117375
29071,4.4845442,51.9118121
29063,4.4845761,51.911845
29070,4.4846139,51.9118909
29064,4.4845952,51.9119373
29072,4.4846569,51.9119794
7191,4.4845575,51.9122727
30460,4.4846641,51.912283
27464,4.4709191,51.9066165
27254,4.4685212,51.9066541
12493,4.4684561,51.906783
12615,4.4711546,51.9068226
27248,4.4698527,51.9068737
27269,4.4698406,51.9069032
27252,4.4691436,51.9069243
27280,4.4698178,51.9069298
27251,4.4697984,51.9069443
27249,4.4697767,51.9069563
27198,4.4719985,51.9066029
27283,4.4714334,51.9067272
31287,4.472028,51.9067552
27213,4.4720173,51.9067831
29509,4.4734861,51.9068374
28931,4.4733314,51.9071676
29381,4.4716682,51.9073256
29377,4.4715767,51.9073268
29378,4.4715248,51.9073277
29382,4.4716268,51.9073293
28805,4.4697484,51.9069793
27253,4.4693669,51.907516
27255,4.4694094,51.9075234
28806,4.4694489,51.9075469
27266,4.4701647,51.9076065
27267,4.4701951,51.907627
27208,4.4702201,51.907652
26398,4.4688661,51.9076553
26399,4.4687999,51.907693
27275,4.4707532,51.9078169
27220,4.4712061,51.9073905
28928,4.47319,51.9074021
28704,4.4730664,51.9074974
28810,4.4728541,51.9075572
28929,4.4726505,51.9076672
30644,4.4738657,51.9080316
28930,4.4721764,51.9084788
28811,4.4721674,51.9084988
28812,4.4716632,51.9091673
27218,4.4715233,51.9091825
27273,4.4700135,51.9080677
27271,4.4686383,51.9081238
27261,4.4686385,51.9081383
27270,4.4686426,51.9081515
28807,4.4687235,51.9081835
27276,4.4705624,51.9081882
27277,4.469297,51.9083227
27274,4.4693529,51.9083561
27278,4.4694264,51.9083989
29757,4.4709885,51.909699
13169,4.4764139,51.9076171
24853,4.475158,51.9077527
30646,4.4747149,51.9078695
28703,4.4751639,51.9105304
29530,4.4743612,51.9109475
29471,4.475151,51.9109712
27093,4.4764718,51.9118573
27095,4.4754663,51.9120527
2452,4.4756365,51.9125546
27759,4.4761789,51.9125574
10617,4.477126,51.90977
354,4.4769576,51.9097807
10616,4.477133,51.909793
10586,4.4778406,51.9098272
30645,4.4779348,51.9101788
10585,4.477785,51.910182
10600,4.477852,51.910276
13071,4.477793,51.910374
28813,4.4780052,51.9104273
13069,4.477721,51.910489
27219,4.471563,51.9092023
46851,4.4739284,51.9100172
29507,4.4734983,51.9104511
28936,4.4714455,51.9104622
30662,4.4724841,51.9105218
30675,4.4711875,51.9110247
30665,4.4724984,51.9110616
30666,4.4732569,51.9110912
29796,4.4730779,51.9113132
29798,4.4736301,51.9113563
29797,4.473339,51.9113853
28948,4.4722689,51.9115624
28947,4.4722099,51.9115839
30686,4.47399,51.9115881
28939,4.4734846,51.9115942
30687,4.4741107,51.911608
28940,4.4735436,51.9116099
30664,4.4740258,51.9116359
29824,4.4739296,51.9117895
28950,4.4719819,51.9118196
28937,4.4733291,51.9118507
28949,4.4719699,51.911861
28938,4.4733894,51.9118622
28941,4.4731802,51.9120955
28951,4.4717855,51.9121022
28942,4.4732379,51.9121113
51581,4.4734881,51.9121161
32049,4.4740959,51.9121363
28952,4.471768,51.9121381
51582,4.4734657,51.9121599
44743,4.4502201,51.9087906
23922,4.4536684,51.9088333
30277,4.4501329,51.9088463
30273,4.4535694,51.9088489
19338,4.4495029,51.9088904
30278,4.4500375,51.9089626
23924,4.4517143,51.9091008
30272,4.4515843,51.909114
5072,4.453256,51.90926
29294,4.449236,51.9093141
2521,4.4569628,51.9088904
29735,4.4582732,51.9089035
29108,4.4582417,51.9089842
29549,4.4574903,51.9090347
29109,4.458349,51.9091237
29113,4.4584281,51.9091397
30276,4.4586512,51.9092194
29736,4.4582384,51.9092369
32112,4.4627551,51.909265
32980,4.4576811,51.9095329
27268,4.4678768,51.9077261
27259,4.4679331,51.9077366
27260,4.4679845,51.9077495
27257,4.4680301,51.9077527
28808,4.4671879,51.9080197
29479,4.4667508,51.9086531
29480,4.4662147,51.9087326
53718,4.4637322,51.9092903
29496,4.4636819,51.9104045
36655,4.4667453,51.9111314
30279,4.4497059,51.9093416
19335,4.4490483,51.9093445
29079,4.4557012,51.9093762
29783,4.4564031,51.9094809
31202,4.4503162,51.9098814
25557,4.4505757,51.9100357
3909,4.4500227,51.9100645
19377,4.4506534,51.9100766
27223,4.449881,51.9101503
25560,4.4508227,51.9101758
29780,4.4589364,51.9095513
29110,4.4568815,51.9098014
32111,4.4606382,51.909825
5249,4.4576965,51.9099208
29495,4.461457,51.9099809
24933,4.4628759,51.9100157
24932,4.462479,51.910072
3523,4.4628649,51.9102346
43868,4.4592078,51.9104703
3549,4.4616892,51.9108635
19376,4.4509637,51.9102592
19375,4.451076,51.9103204
25559,4.4511433,51.9103684
19374,4.4513322,51.9104548
19378,4.4509207,51.9104987
19373,4.4515706,51.9105973
7897,4.4512568,51.9107139
29779,4.4545972,51.9107281
19372,4.4517981,51.9107309
19371,4.4513176,51.9107395
19370,4.451545,51.9108606
19369,4.4516206,51.9109157
7896,4.451636,51.910979
19367,4.451895,51.9110981
25558,4.4525246,51.9111469
19368,4.4521202,51.9112221
7895,4.452988,51.911421
19366,4.4527563,51.9115795
19365,4.4534295,51.9116712
5221,4.455566,51.911682
38843,4.4682698,51.9107985
36654,4.4685404,51.9108798
30683,4.4687875,51.9109516
36653,4.4691193,51.9110481
36652,4.4692406,51.9110833
30684,4.469666,51.911207
36603,4.4698382,51.9112584
36604,4.469654,51.9115084
4664,4.46897,51.9117093
7842,4.4699946,51.9120141
29781,4.4567222,51.9109271
3521,4.4606668,51.9111072
29782,4.4566954,51.9118462
29734,4.4566744,51.9118873
7170,4.456605,51.91241
41585,4.4579284,51.912651
7172,4.456757,51.912715
76,4.458232,51.912715
32985,4.4581176,51.9127367
25877,4.4570713,51.9127719
29778,4.4540527,51.9118293
29080,4.4558742,51.9118319
9083,4.453966,51.911849
7894,4.453239,51.911865
2739,4.4529032,51.9119266
19363,4.4542325,51.9119606
19364,4.4547958,51.9120873
19362,4.4553452,51.9121926
32984,4.4553809,51.9122603
29732,4.4557565,51.9122814
29102,4.4789964,51.9083486
29440,4.4815486,51.9083967
31194,4.4810858,51.9084879
9181,4.479149,51.908977
10591,4.4794195,51.9090022
12826,4.4794766,51.909019
43865,4.4789771,51.9090203
43866,4.4789491,51.909053
12819,4.479613,51.9090689
10590,4.478982,51.909078
29515,4.478857,51.9086361
1052,4.4787836,51.9093698
10589,4.4787459,51.9094687
10588,4.4786987,51.9095221
10889,4.478553,51.909661
10587,4.478061,51.9096721
10613,4.476742,51.909678
10614,4.476807,51.909707
10612,4.476736,51.909721
10615,4.476941,51.909734
29445,4.4823459,51.9091265
29446,4.4825204,51.9092161
29449,4.4826953,51.9093554
29448,4.482635,51.9093788
6423,4.4822245,51.909399
29450,4.4827915,51.9094423
27125,4.4823891,51.9095311
6428,4.4823761,51.9096303
27152,4.4820745,51.9096879
29452,4.4832141,51.9098802
29459,4.482591,51.9098891
43179,4.4825407,51.9099538
43460,4.4818244,51.9099762
30500,4.4827942,51.9099798
30498,4.4829283,51.9099988
30499,4.4828076,51.9100261
29557,4.4831203,51.9100469
29455,4.4829931,51.9101283
29451,4.4833974,51.9102045
30495,4.4825601,51.9102114
12466,4.4789361,51.9090852
9180,4.479737,51.909157
10592,4.481144,51.909343
35548,4.4790171,51.9104656
35550,4.4791365,51.9105001
35549,4.4791709,51.9105099
27153,4.4815069,51.9105465
35551,4.4795489,51.9106249
27157,4.4812171,51.9107935
10595,4.4790886,51.9115557
30494,4.4825595,51.9102569
30493,4.4825588,51.9102879
30496,4.4825011,51.9103185
30497,4.4825119,51.9103537
29823,4.4826293,51.9104402
27124,4.483085,51.9105725
10653,4.4834189,51.910848
30492,4.4820753,51.9109109
30491,4.4820646,51.9109394
30488,4.4819124,51.9110354
10611,4.4786001,51.9105155
52461,4.4771753,51.9105779
13168,4.476737,51.910588
10599,4.477578,51.910657
10602,4.478454,51.910735
10598,4.477519,51.910749
10601,4.4783804,51.9107664
6426,4.4774895,51.9108007
13070,4.477436,51.910889
10597,4.477379,51.910979
13167,4.477338,51.911054
29903,4.4774275,51.9111455
81,4.4780746,51.9112483
30672,4.478157,51.9112626
29324,4.4779148,51.9113303
26395,4.4781055,51.9113591
10596,4.478415,51.911365
24854,4.4780222,51.9113829
29518,4.4782504,51.91152
29330,4.4783905,51.9115509
31159,4.4821781,51.911055
30489,4.4819285,51.9110631
30490,4.481966,51.9111264
30660,4.4818273,51.9111378
30501,4.4816327,51.911282
44862,4.4829492,51.9113424
29058,4.4842914,51.9115567
29067,4.4842399,51.9115585
29066,4.4841826,51.9115589
24855,4.4829668,51.9119261
32348,4.4793991,51.9116866
12715,4.4797895,51.9118068
10593,4.4813662,51.9118676
12706,4.4801144,51.9118769
10594,4.4805033,51.9118882
29519,4.4799804,51.9118939
31588,4.4807773,51.9119132
